,Food ,Mines,Oil  ,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars ,Trans,Utils,Rtail,Finan,Other
197104,1.68,3.75,4.04,1.57,5.11,6.45,2.77,4.08,2.81,2.97,2.9,8.65,10.16,-3.54,5.45,2.29,3.63
197105,-1.58,-2.97,-4.23,-3.88,-0.79,-0.71,-2.96,-5.2,-3.69,-3.81,-5.87,-5.12,-3.78,-3.69,-1.89,-5.4,-4.12
197106,1.11,-0.43,1.1,-3.81,2.12,-0.14,2.71,-3.2,-4.75,-2.86,-1.64,-1.98,-2.38,4.29,0.27,-0.02,0.81
197107,-1.04,-5.35,-1.94,-5.79,-6.81,-4.06,-2.32,-3.83,-7.54,-5.49,-7.83,-2.93,-6.67,-2.15,-3.19,-1.9,-4.75
197108,2.07,-2.39,-0.91,6.88,8.25,8.15,3.6,6.34,8.63,6.07,7.49,9.8,12.08,-2.33,6.44,6.71,1.34
197109,0.42,-3.52,-1.68,-0.25,1.16,0.21,0.43,1.92,-7.37,-3.02,-1.11,0.24,-0.04,-1.49,0.54,-0.29,-0.41
197110,-2.79,-12.83,-4.41,-6.07,-4.68,-6.5,-2.82,-6.25,-10.21,-9.5,-4.8,-4.95,-3.53,2.04,-3.42,-2.3,-4.32
197111,0.5,-3.87,-0.12,-3.4,2.08,-1.43,0.6,-4.09,-2.53,-2.24,0.29,-0.38,-0.86,-1.22,0.51,1.13,0.07
197112,9.52,12.59,8.66,12.32,8.94,6.84,7.91,8.47,13.94,10.29,11.55,5.66,10.98,8.12,9.98,5.93,9.97
197201,0.7,8.05,0.16,5.96,3.73,4.43,2.89,1.59,4.35,1.4,7.07,4.4,8.19,-0.32,-0.2,0.84,2.14
197202,4.13,4.82,3,2.12,6.07,2.66,7.71,3.35,6.83,6.68,2.31,-0.63,2.89,-2.5,5.7,0.04,2.46
197203,-0.22,-1.61,-5.07,-1.52,4.3,2.45,0.46,0.76,0.28,-2.01,2.28,5.2,-0.18,-0.14,2.37,5.13,-0.5
197204,2.15,0.45,-0.64,-1.44,2.06,2.2,1.69,2.08,0.21,0.72,2.26,-2.5,1.11,-2.8,-0.76,2.56,-0.19
197205,0.74,1.54,3.03,-4.62,3.74,1.37,4.11,-3.25,-1.45,-4.31,3.54,-2.83,1.37,-0.17,1.65,-1.87,2.37
197206,-0.6,-2.36,-0.92,-1.82,-0.73,-3.87,0.91,-3.32,-5.42,-1.22,-1.51,-2.6,-8.07,-1.56,-3.74,-3.82,-2.89
197207,0.65,-3.6,-0.45,-3.48,-0.38,-0.3,2.78,-2.85,-3.89,1.03,0.5,-1.59,-2.62,0.05,-2.22,-1.01,-1.13
197208,1.53,3.92,12.16,-1.16,-1.78,7.59,0.6,0.84,8.4,3.24,2.63,4.5,1.52,5.95,-0.6,6.01,3.79
197209,-1.17,-4.63,-0.65,-3.44,1.63,-4.61,-0.54,-3,-3.93,-3.58,-1.11,-1.2,-5.14,0.18,-0.16,-0.18,0.3
197210,1.21,-0.74,3.65,-0.39,0.43,0.1,2.53,-0.55,-1.9,-1.74,-3.17,-3.4,1.49,6.77,1.23,1.61,1.23
197211,5.68,4.54,6.32,9.59,0.62,5.93,1.48,7.84,13.28,4.07,2.7,10.2,6.24,6.39,6.06,4.73,5.39
197212,1.74,2.61,1.45,-2.28,3.94,1.07,3.36,-2.01,-5.64,-0.14,1.5,0.05,-3.9,-1.54,2.1,-0.8,1.04
197301,-3.19,2.23,4.2,-7.25,-5.91,-2.4,-0.82,-7.59,-1.17,-5.46,1.85,-5.92,-9.33,-4.28,-4.02,-7.51,-3.71
197302,-3.21,3.25,-7.15,-9.18,-1.37,-0.26,-0.38,-8.08,-1.6,-3.47,-3.15,-6.58,-5.81,-1.98,-6.39,-6.14,-5.82
197303,-1.01,-2.12,3.35,-2.62,-1.66,0.77,0.46,-2.09,3.68,1.28,-1.21,-2.53,1.75,-2.16,-5.62,-0.43,-0.68
197304,-4.19,-1.63,-1.24,-7.55,-6.92,-3.53,-5.02,-4.95,-1.17,-0.76,-6.44,-3.16,-8.13,-0.58,-8.37,-8.02,-4.08
197305,-0.94,-2.21,-2.44,-6.7,0.23,-1.04,0.34,-4.96,-5.16,-2.11,-2.43,-6.04,-8.42,0.36,-1.48,-3.22,-2.87
197306,-3.16,1.21,2.11,-9.54,1.02,-1.55,1.01,-2.73,-2.68,-1.24,0.14,-2.79,-6.2,-2.47,-5.86,2.53,-2.25
197307,5.98,7.85,0.68,11.61,4.92,7.09,6.04,14,7.1,7.96,6.1,5.37,9.81,-2.39,10.34,9.09,5.92
197308,-1.99,-0.34,-3.36,-6.44,-3.48,-1.67,-7.83,-2.21,1.09,-0.56,-2.33,-3.15,-3.67,-2.09,-4.45,-2.23,-2.51
197309,5.94,11.3,9.36,8.46,0.11,10.29,-0.35,9.52,9.85,6.43,-1.09,6.98,10.77,7.9,7.26,7.32,6.79
197310,-1.87,6.37,5.74,-3.24,-0.61,2.75,0.32,-0.54,7.4,2.08,4.05,-7.25,-0.18,-3.38,-3.74,-1.76,-2.95
197311,-12.64,-6.46,-5.28,-23.18,-13.15,-17.86,-8.36,-19.2,-14.15,-8.53,-10.89,-20.48,-15.35,-11.61,-18.68,-12.26,-12.08
197312,-0.91,8.08,8.54,-7.87,-1.17,5.85,-5.2,0.82,10.51,2.64,-3.51,-4.13,4.44,3.41,-0.17,2.18,1.51
197401,1.5,5.12,-8.57,10.55,-1.77,1.92,-1.76,6.28,4.91,-0.52,-0.36,11.86,2.97,4.55,6.86,0.32,1.49
197402,0.11,2.09,-1.28,0.99,-3.29,1.92,-1.37,3.84,3.44,-0.29,-0.6,-0.22,6.94,0.27,0.8,0.58,0.62
197403,-2.31,-4.41,-3.65,0.61,-0.46,1.57,0.19,-0.7,-2.66,-3.38,-2.85,0.45,-5.01,-3.63,-3.87,-4.12,-2.03
197404,-3.43,-7.16,-6.76,-2.91,-5.52,0.98,-1.48,-4.46,0.19,-6.13,-3.41,-2.59,-3.56,-12.19,-1.87,-6.82,-4.75
197405,-3.94,-7.83,-7.57,-6.86,0.19,-0.13,1.05,-6.76,-8.88,-11.52,-4.65,2.92,-5.11,-4.89,1.85,-10.09,-3.31
197406,-0.47,0.59,0.11,-2.49,-1.82,0.5,-0.52,-4.69,2.99,-2.12,-2.65,-3.47,-1.17,-6.17,-2.55,-6.75,-2.16
197407,-12.29,5.04,-0.98,-3.23,-13.76,-4.36,-12.81,-5.54,4,-7.02,-7.9,-11.9,-6.55,0.79,-13.79,-7.22,-7.66
197408,-12.21,-9.1,-8.47,-6.22,-10.56,-11.02,-8.24,-9.37,-7.99,-8.18,-6.85,-4.25,-9.44,-8.62,-13.55,-11.77,-6.63
197409,-13.37,-12.43,-7.89,-9.82,-18.24,-10.19,-15.07,-10.74,-8.14,-9.24,-15.94,-9.83,-8.73,-1.34,-12.26,-7.08,-9.72
197410,18.81,22.18,21.72,4.58,13.22,17.94,29,14.81,9.77,14.98,17.83,-3.33,15.55,13,9.23,21.12,14.18
197411,-3.44,-1.68,-4.07,-13.06,-7.27,-10.06,-0.19,-5.54,-1.4,0.24,-4.74,-6.23,-5.09,-0.15,-5.95,-2.07,-4.27
197412,-0.45,-6.03,1.15,-2.76,-7.59,-3.85,-2.3,-5.4,-3.85,-0.35,-5.08,0.52,-6.04,-0.83,-3.42,-2.7,-3.16
197501,20.42,11.73,4.62,26.73,20.3,10.23,2.37,25.87,17.75,15.76,13.38,22.41,18.06,18.84,26.71,17.19,15.32
197502,5.45,5.81,2.43,1.62,13.1,9.1,11.28,3.33,1.64,5.69,12.6,0.09,5.87,0.92,4.91,0.21,6.45
197503,5.53,8.94,-2.01,15.74,4.87,6,2.17,8.55,11.62,3.33,2.05,7.11,5.42,-1.34,10.88,2.46,1.68
197504,1.04,10.09,7.43,7.38,8.47,16.3,1.48,3.35,9.51,1.42,5.73,3.24,6.07,-1.58,2.52,1.4,4.02
197505,6.47,7.76,12.55,3.15,0.75,0.33,6.13,5.34,-5.08,3.23,5.12,4.98,3.2,8.45,4.33,6.4,5.32
197506,5.08,4.38,6.7,8.33,3.83,4.29,1.33,5.57,6.37,8.48,2.68,9.17,5.81,10.77,7.56,6.31,4.54
197507,-5.35,-3.82,-4.3,-3.54,-7.82,-4.53,-10.76,-5.67,-6.59,-3.64,-8.21,2.59,-4.16,-4.78,-8.24,-7.31,-5.36
197508,-2.39,-7.28,-0.64,-4.12,-3.54,1.98,-4.2,-1.37,3.74,-1.86,-2.49,-2.98,-2.74,-1.3,0.29,-6.14,-3.26
197509,-3.24,-2.72,-1.05,0.74,-4.18,-8.49,-4.82,-6.6,-5.25,-4.53,-2.03,-1.23,-3.99,-0.97,-3.41,-7.5,-4.15
197510,11.73,-5,-1.53,10.51,8.78,6.82,9.74,4.25,-2.82,1.58,6.79,9.54,3.78,6.51,10.65,5.02,6.41
197511,3.22,-1.45,-1.96,6.77,3.21,2.02,5.12,3.34,1.62,0.47,3.78,3.77,3.37,3.12,4.83,4.85,4.3
197512,-1.98,2.38,0.24,-1,-2.2,0.02,-5.68,0.72,2.13,-3.62,-1.14,1.74,0.2,1.33,-3.47,-0.47,-1.63
197601,8.96,14.72,7.61,21.73,14.9,19.93,7.23,17.97,21.23,18.33,17.99,13.13,15.44,8.37,8,12.2,13.58
197602,-3.03,2.14,-3.24,4.89,-0.38,2.51,-5.88,6.03,5.22,3.65,2.04,5.48,6.16,-3.53,4.12,1.88,2.34
197603,0.65,4.39,7.6,2.99,1.86,-3.6,5.85,2.82,-0.04,0.39,2.15,5.57,0.54,1.42,3.94,3.22,1.22
197604,-1.31,2.79,1.78,-3.17,-4.92,0.09,-3.6,0.02,1.36,-1.1,-2.32,1.88,1.23,0.65,-5.08,-2.58,-0.42
197605,-1,2.55,6.21,-7.29,-3.17,-2.7,-2.37,-3.93,0.41,1.2,0.81,-2.77,1.88,-1.38,-6.53,-2.14,-2.22
197606,5.46,4.64,4.92,0.89,5.22,-0.53,4.64,3.77,4.72,8.87,7.66,2.35,7.08,4.27,1.34,6.43,3.84
197607,1.78,-3.8,-0.36,-1.6,-3.17,-2.26,-0.13,-2.02,-2.43,-2.12,-2.4,-0.39,-1.22,2.82,-2.32,1.17,0.14
197608,-0.46,-3.82,-0.63,-2.71,-1.17,-3.34,1.82,-1.13,-3.6,-1.64,-1.6,-0.57,-2.39,2.93,3.87,-0.16,1.07
197609,0.13,2.58,6.1,0.86,-0.73,0.31,3.25,2.88,1.67,3.11,2.22,5.93,1.1,4.1,0.32,0.51,2.21
197610,-2.25,-2.35,-2.34,-1.06,-2.88,-2.43,-2.66,0.15,-5.96,-4.21,-4.1,-0.8,-4.47,-0.84,-0.53,0.64,-1.81
197611,0.39,0.93,1.16,7.11,-1.46,-5.14,-6.23,3.54,-0.13,0.49,1.32,-0.27,4.17,3.16,5.17,1.68,1.67
197612,4.64,5.94,6.19,6.46,4.73,10.19,5.28,8.11,7.6,7.48,4.14,10.68,5.36,6.53,1.52,8.91,5.73
197701,-4.96,-1.5,-0.14,-0.8,-7.97,-5.79,-8.04,-4.77,-3.73,0.64,-4.17,-3.39,-2.68,0.8,-7.94,-4.58,-2.76
197702,-0.68,-0.38,-2.99,-4.6,-2.59,-0.72,-0.39,-1.66,-0.61,-0.28,-0.27,-3.68,-2.28,-3.4,-1.67,-1.63,-0.75
197703,-1.2,2.42,-1.96,-0.96,-3.87,-0.43,-2.24,0.07,0.63,1.9,1.02,-5.02,-0.2,0.15,-3.38,-0.53,-0.34
197704,-0.19,-1.88,2.81,2.28,-1.01,-0.55,-2.94,2.35,0.95,5.14,-1.95,2.41,4.25,1.95,-3.69,2.34,0.8
197705,-0.89,-7.3,-0.21,-4.71,-3.7,-3.7,-1.75,-2.93,-5.77,0.37,-1.48,-0.03,1.39,1.67,-3.31,-0.59,0.18
197706,4.07,1.07,5.65,6.11,5.04,0,7.64,4.27,0.02,4.11,6.35,4.32,4.9,5.72,6.49,6,4.87
197707,1.84,-5.93,-2.04,-0.87,-2.21,-3.25,-0.77,-3.25,-7.41,-2.46,-1.61,-2.54,-2.12,0.87,0.22,0.45,-1.1
197708,-0.06,-1.45,-5.76,-0.38,1.33,-3.04,3.57,-1.87,-5.22,0.97,-0.03,-0.45,-3.5,-3.25,5.36,-1.21,-1.34
197709,0.61,-1.39,0.7,1.79,-0.94,-0.25,-1.16,-1.16,-5.74,0.13,-1.16,3.81,-2.13,2.01,-0.7,-0.02,1.12
197710,-4.46,-5.52,-3.69,-2.55,-7.51,-3.11,-3.14,-2.12,-0.04,-3.38,-3.58,-4.63,-3.86,-3.14,-3.07,-4.86,-3.78
197711,3.64,3.76,3.48,8.12,1.74,2.85,5.36,7.66,1.51,4.39,5.43,1.83,7.33,4.3,5.28,5.84,4.66
197712,-0.22,1.07,1.87,0.05,-0.49,1.39,-0.39,0.41,4.4,0.39,2.33,-0.77,1.19,-0.32,-2.16,-0.07,1.61
197801,-4.77,-5.02,-6.96,-4.02,-7.14,-6.4,-3.44,-6.29,-4.57,-3.81,-4.9,-6.74,-3.36,-4.57,-7.19,-6.01,-5.15
197802,0.11,-1.13,-1.19,1.25,-3.16,-4.83,-2.31,0.15,-3.78,-0.37,-3.12,1.72,0.22,-0.4,-0.73,0.04,0.78
197803,2.72,3.02,2.23,5.71,4.2,4.03,3.08,5.55,6.2,5.89,-0.31,6.63,6.9,2.48,2.02,5.13,4.2
197804,6.24,5.88,7.22,6.44,13.81,10.97,9.57,9.74,8.87,7.42,13.2,8.36,10.57,0.23,11.6,9.98,6.97
197805,4.46,2.51,1.18,3.52,5.18,0.12,4.67,3.9,3.39,2.31,2.89,-1.55,5.89,0.71,0.56,1.32,2.37
197806,0.47,-4.14,-3.92,-2.32,-2.65,-2.54,0.28,-1.55,-6.17,0.72,-0.46,-2.94,1.17,0.82,-2.13,-0.51,-0.47
197807,2.63,8.44,3.33,2.51,8.63,5.48,7.24,8.06,8.15,5.8,8.21,3.72,12.74,2.82,5.05,5.17,5.16
197808,3.34,3.82,5.67,7.96,3.27,4.79,0.71,9.24,0.54,5.24,5.12,2.82,4.5,0.47,5.05,5.61,5.16
197809,-0.62,2.23,4.96,0.3,-2.96,-0.17,-2.27,-2.17,1.24,-3.67,-3.39,0.6,-4.99,-0.26,-2.65,-0.88,-0.9
197810,-10.72,-11.37,-10.64,-16.98,-10.87,-9.44,-10.11,-16.6,-11.95,-13.17,-11.33,-10.56,-16.89,-7.08,-13.4,-11.37,-11.36
197811,1.76,0.7,5.86,3.85,3.2,1.01,3.9,1.38,1.3,2.81,4.26,0.87,5.92,3.01,1.97,1.75,4.29
197812,1.55,3.45,3.21,0.26,0.29,-0.08,3.32,0.99,0.2,2.17,6.11,-0.23,0.89,-1.23,-1.26,1.44,0.85
197901,3.46,10.47,3.05,9.68,4.59,6.49,0.94,8.74,13.38,6.11,4.35,4.91,4.53,6.35,5.54,5.28,5.54
197902,-3.88,1.84,0.75,-1.91,-4.54,-2.28,-4.37,-2.9,-3.67,-5.29,-3.16,-3.5,-8.22,-1.62,-4.86,-3.36,-2.86
197903,2.87,10.57,9.34,8.4,6.48,9.72,3.97,8.52,9.09,6.35,7.5,6.78,8.6,2.35,5.61,7.39,4.99
197904,-0.03,-2.97,4.4,0.3,1.45,-2.02,0.57,2.73,-0.64,1.37,0.16,2.26,0.02,-2.72,0.97,1.48,0.19
197905,-1.74,2.18,-2.34,-0.39,-2.34,-2.95,-3.09,-1.88,-2.61,0.72,-1.62,-1.1,-1.85,1.39,-2.78,0.15,-0.91
197906,3.38,10.05,9.16,1.94,2.14,3.82,3.4,4.39,2.17,5.42,1.93,2.5,4.03,4.99,2.62,8.71,3.49
197907,0.95,1.2,1.69,1.77,0.67,3.95,0.48,2.82,4.51,4.91,-0.68,1.2,5.84,2.12,1.01,3.25,1.21
197908,7.24,7.71,8.26,7.03,5.57,6.75,8.83,9.87,7.14,7.92,5.76,5.53,9.08,2.05,9.12,5.03,4.86
